,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
446,13014.0,1914.8,1,2010-10-03 11:35:00,68,1,19.148
447,13015.0,3240.14,6,2010-09-27 10:39:00,74,2,32.401399999999995
448,13018.0,2485.46,7,2010-10-22 13:11:00,49,2,24.8546
449,13019.0,1229.95,6,2010-11-25 14:56:00,15,1,12.2995
450,13020.0,618.96,2,2010-05-26 11:12:00,198,0,6.1896
451,13021.0,2270.86,8,2010-11-30 13:31:00,10,2,22.7086
452,13022.0,65.3,1,2010-10-06 10:50:00,65,3,0.653
453,13023.0,759.13,1,2010-06-29 09:52:00,164,0,7.5913
454,13024.0,555.87,2,2010-08-26 09:42:00,106,3,5.5587
455,13025.0,323.39,1,2009-12-08 10:02:00,367,0,3.2338999999999998
456,13026.0,757.72,4,2010-08-08 10:43:00,124,1,7.5772
458,13029.0,679.8,2,2010-11-30 08:59:00,10,3,6.797999999999999
459,13030.0,427.74,1,2010-12-06 14:31:00,4,3,4.2774
460,13031.0,3419.27,5,2010-10-28 15:34:00,43,2,34.1927
461,13032.0,1833.37,7,2010-11-12 12:49:00,28,2,18.3337
462,13033.0,30.0,1,2010-10-06 09:37:00,65,3,0.3
463,13034.0,279.91,2,2010-12-05 14:52:00,5,3,2.7991
464,13035.0,442.32,1,2010-10-04 15:41:00,67,3,4.4232
465,13036.0,307.1,1,2010-01-24 11:35:00,320,0,3.071
466,13037.0,3033.88,9,2010-11-05 10:39:00,35,2,30.338800000000003
467,13039.0,1010.73,4,2010-05-04 16:45:00,220,0,10.1073
468,13041.0,799.13,4,2010-09-15 11:44:00,86,1,7.9913
469,13042.0,1556.54,3,2010-04-20 13:43:00,234,0,15.5654
471,13045.0,503.64,2,2010-11-03 12:49:00,37,3,5.0363999999999995
472,13046.0,319.94,1,2010-09-09 13:09:00,92,3,3.1994
474,13048.0,2248.3,5,2010-09-29 13:49:00,72,2,22.483
475,13049.0,751.5600000000001,2,2010-11-15 14:44:00,25,3,7.515600000000001
477,13051.0,155.8,2,2010-05-10 09:14:00,214,0,1.558
478,13052.0,2820.38,6,2010-10-15 14:47:00,56,2,28.2038
479,13053.0,127.65,1,2010-03-28 11:28:00,257,0,1.2765
480,13055.0,1106.7,1,2010-10-06 08:17:00,65,3,11.067
481,13056.0,209.48,1,2010-06-06 14:10:00,187,0,2.0947999999999998
482,13057.0,722.09,3,2010-06-27 15:44:00,166,0,7.2209
483,13059.0,2119.77,9,2010-10-22 16:11:00,49,2,21.1977
484,13063.0,188.4,1,2010-08-16 12:27:00,116,3,1.8840000000000001
485,13064.0,561.25,2,2010-06-07 16:28:00,186,0,5.6125
486,13065.0,1055.05,5,2010-12-01 16:52:00,9,1,10.5505
487,13067.0,393.05,2,2010-10-26 12:15:00,45,3,3.9305000000000003
489,13070.0,522.9,3,2010-09-06 12:37:00,95,3,5.229
490,13071.0,129.22,1,2010-04-06 13:37:00,248,0,1.2922
491,13073.0,418.08,2,2010-10-24 14:06:00,47,3,4.1808
492,13074.0,1378.74,4,2010-07-16 16:53:00,147,1,13.7874
493,13076.0,135.4,1,2010-09-08 10:27:00,93,3,1.354
494,13077.0,2335.4,8,2010-12-08 14:59:00,2,2,23.354
496,13079.0,199.08,1,2010-10-18 14:15:00,53,3,1.9908000000000001
497,13080.0,222.65,3,2010-11-03 14:34:00,37,3,2.2265
500,13083.0,91.67999999999999,1,2010-10-10 13:38:00,61,3,0.9168
501,13084.0,122.39999999999999,1,2010-08-05 08:49:00,127,3,1.224
502,13085.0,2017.2,6,2010-01-29 11:42:00,315,2,20.172
503,13086.0,439.33000000000004,1,2010-11-22 10:28:00,18,3,4.3933
504,13087.0,313.64,1,2009-12-13 15:16:00,362,0,3.1364
505,13088.0,236.11,1,2010-10-18 15:35:00,53,3,2.3611
508,13091.0,1976.0,2,2009-12-10 12:44:00,365,0,19.76
509,13092.0,1662.45,7,2010-10-21 13:02:00,50,2,16.6245
511,13094.0,505.8,2,2010-12-06 10:34:00,4,3,5.058
512,13096.0,419.70000000000005,1,2010-11-10 14:08:00,30,3,4.197
514,13101.0,594.21,3,2010-07-29 14:45:00,134,3,5.9421
516,13103.0,465.70000000000005,2,2010-09-28 11:48:00,73,3,4.657
517,13104.0,610.62,3,2010-10-20 14:38:00,51,3,6.1062
518,13105.0,72.0,1,2010-09-29 13:41:00,72,3,0.72
519,13106.0,526.96,1,2010-10-22 13:10:00,49,3,5.2696000000000005
520,13107.0,3721.45,5,2010-10-22 10:35:00,49,2,37.2145
521,13108.0,748.46,2,2010-12-02 10:35:00,8,3,7.4846
522,13109.0,347.49,1,2010-06-06 12:59:00,187,0,3.4749
523,13110.0,1468.8000000000002,5,2010-09-28 15:23:00,73,1,14.688000000000002
524,13111.0,321.88000000000005,1,2009-12-21 09:00:00,354,0,3.2188000000000003
525,13112.0,20.6,1,2010-06-16 17:03:00,177,0,0.20600000000000002
527,13114.0,234.38,1,2009-12-09 09:56:00,366,0,2.3438
528,13115.0,3199.92,6,2010-11-25 18:49:00,15,2,31.999200000000002
530,13118.0,1217.6,4,2010-11-28 13:53:00,12,1,12.175999999999998
531,13119.0,134.9,1,2010-02-09 08:38:00,304,0,1.349
532,13123.0,506.75,2,2010-08-24 10:18:00,108,3,5.0675
533,13124.0,916.12,1,2010-11-19 15:50:00,21,3,9.161200000000001
534,13125.0,158.57,1,2010-07-04 11:58:00,159,0,1.5856999999999999
535,13126.0,1898.6100000000001,7,2010-12-08 11:43:00,2,2,18.9861
536,13128.0,263.5,1,2010-03-18 15:08:00,267,0,2.635
537,13129.0,233.25,2,2010-09-13 13:47:00,88,3,2.3325
538,13131.0,2240.47,4,2010-10-17 15:13:00,54,1,22.4047
539,13133.0,90.65,1,2010-09-06 15:30:00,95,3,0.9065000000000001
540,13134.0,681.65,2,2010-11-02 13:58:00,38,3,6.8165
541,13135.0,275.45,1,2010-08-05 17:28:00,127,3,2.7544999999999997
542,13136.0,3666.9500000000003,8,2010-11-29 12:43:00,11,2,36.6695
544,13138.0,504.85,2,2010-12-02 15:03:00,8,3,5.048500000000001
545,13139.0,3138.04,1,2010-09-28 09:12:00,73,1,31.380399999999998
546,13140.0,791.96,3,2010-12-08 15:12:00,2,3,7.9196
548,13143.0,405.1,1,2010-05-04 12:22:00,220,0,4.051
549,13144.0,24.4,1,2010-10-04 14:14:00,67,3,0.244
550,13145.0,805.0,4,2010-12-02 18:06:00,8,1,8.05
552,13150.0,449.96999999999997,3,2010-08-12 12:59:00,120,3,4.4997
553,13151.0,1322.8700000000001,2,2010-03-24 09:31:00,261,0,13.228700000000002
554,13152.0,2146.38,7,2010-10-18 13:44:00,53,2,21.463800000000003
555,13154.0,1624.84,3,2010-11-05 16:00:00,35,1,16.2484
556,13155.0,778.42,3,2010-12-06 12:44:00,4,3,7.784199999999999
557,13156.0,1586.54,3,2010-11-19 13:09:00,21,1,15.8654
559,13158.0,307.12,1,2010-11-16 17:12:00,24,3,3.0712
560,13161.0,366.13,1,2010-07-27 12:44:00,136,3,3.6612999999999998
562,13163.0,17.65,1,2010-04-08 16:21:00,246,0,0.1765
563,13164.0,372.2,2,2010-05-19 13:52:00,205,0,3.722
564,13165.0,429.68,1,2010-10-22 17:04:00,49,3,4.2968
565,13166.0,466.98,1,2010-10-21 14:29:00,50,3,4.6698
566,13167.0,333.82,1,2010-11-14 12:58:00,26,3,3.3382
567,13168.0,556.12,1,2010-06-15 15:00:00,178,0,5.5612
568,13169.0,127.2,1,2010-05-26 15:58:00,198,0,1.272
569,13172.0,69.6,1,2010-11-04 15:10:00,36,3,0.696
570,13173.0,2285.7,10,2010-12-07 14:30:00,3,2,22.857
572,13175.0,831.45,2,2010-05-06 13:13:00,218,0,8.3145
573,13177.0,229.75,1,2010-10-05 10:35:00,66,3,2.2975
575,13179.0,572.3100000000001,1,2010-03-31 11:40:00,254,0,5.7231000000000005
576,13180.0,86.10000000000001,1,2010-04-11 13:37:00,243,0,0.8610000000000001
577,13181.0,359.69,1,2010-11-23 15:05:00,17,3,3.5968999999999998
578,13183.0,3078.4,6,2010-11-10 13:49:00,30,2,30.784000000000002
579,13187.0,130.99,3,2010-03-25 19:06:00,260,0,1.3099
580,13190.0,570.66,3,2010-06-13 15:47:00,180,0,5.7066
581,13191.0,164.69,1,2010-02-19 17:02:00,294,0,1.6469
582,13192.0,1646.6399999999999,4,2010-06-22 09:52:00,171,1,16.4664
583,13194.0,412.08,1,2010-10-14 11:54:00,57,3,4.1208
584,13195.0,172.38,1,2010-10-21 13:07:00,50,3,1.7238
585,13196.0,1271.06,3,2010-09-22 14:01:00,79,1,12.7106
586,13197.0,373.01000000000005,1,2010-04-09 09:14:00,245,0,3.7301000000000006
587,13198.0,1572.99,2,2010-11-17 14:25:00,23,1,15.7299
589,13201.0,1240.6100000000001,4,2010-07-25 14:30:00,138,1,12.406100000000002
590,13202.0,1580.3,7,2010-11-10 16:24:00,30,2,15.802999999999999
591,13203.0,1778.79,6,2010-11-18 10:08:00,22,1,17.7879
592,13204.0,966.6600000000001,1,2009-12-08 14:56:00,367,0,9.6666
593,13205.0,2803.2,1,2010-09-22 16:26:00,79,1,28.031999999999996
595,13207.0,285.6,2,2010-09-14 15:44:00,87,3,2.8560000000000003
596,13208.0,764.6,3,2010-09-16 19:43:00,85,3,7.646
597,13209.0,2617.9,5,2010-07-13 15:50:00,150,2,26.179000000000002
598,13211.0,1531.9,7,2010-11-23 15:17:00,17,2,15.319
599,13213.0,2330.94,6,2010-11-21 14:34:00,19,2,23.3094
600,13214.0,3264.23,7,2010-10-18 10:00:00,53,2,32.6423
601,13215.0,81.6,1,2010-11-02 18:26:00,38,3,0.816
602,13217.0,132.5,1,2010-02-22 12:49:00,291,0,1.325
603,13219.0,76.23,1,2010-03-31 14:18:00,254,0,0.7623000000000001
604,13220.0,516.8,1,2010-05-13 10:35:00,211,0,5.167999999999999
605,13222.0,88.5,1,2010-05-11 13:54:00,213,0,0.885
606,13223.0,805.9200000000001,4,2010-10-12 11:07:00,59,1,8.0592
608,13226.0,204.25,1,2010-11-11 13:46:00,29,3,2.0425
610,13233.0,571.34,2,2010-10-15 11:49:00,56,3,5.7134
611,13234.0,356.95,2,2010-02-05 11:41:00,308,0,3.5694999999999997
612,13237.0,643.0,1,2010-11-17 10:07:00,23,3,6.43
613,13238.0,305.9,2,2010-10-05 12:38:00,66,3,3.0589999999999997
614,13239.0,1265.1299999999999,4,2010-09-28 17:21:00,73,1,12.651299999999999
615,13240.0,1074.87,5,2010-12-09 12:49:00,1,1,10.7487
616,13241.0,115.58,1,2010-10-24 11:17:00,47,3,1.1558
617,13242.0,429.0,4,2010-09-14 13:53:00,87,3,4.29
618,13243.0,677.97,4,2010-09-16 13:18:00,85,1,6.7797
619,13245.0,558.72,1,2010-10-03 14:03:00,68,3,5.5872
620,13246.0,1400.1299999999999,5,2010-11-11 12:54:00,29,1,14.001299999999999
621,13249.0,897.52,6,2010-11-03 14:05:00,37,1,8.9752
622,13250.0,256.04,2,2010-09-05 11:33:00,96,3,2.5604
623,13251.0,252.68,1,2010-11-02 13:20:00,38,3,2.5268
624,13252.0,399.3,2,2010-11-10 16:00:00,30,3,3.9930000000000003
625,13253.0,1920.71,2,2010-10-05 13:33:00,66,1,19.2071
626,13254.0,51.410000000000004,1,2010-11-28 15:42:00,12,3,0.5141
627,13255.0,504.95,2,2010-12-01 11:58:00,9,3,5.0495
628,13257.0,149.75,1,2010-09-29 14:58:00,72,3,1.4975
629,13258.0,336.59999999999997,2,2010-11-25 10:54:00,15,3,3.3659999999999997
630,13259.0,1141.06,8,2010-11-07 10:56:00,33,1,11.410599999999999
631,13262.0,373.16,2,2010-11-15 12:20:00,25,3,3.7316000000000003
632,13263.0,1250.6200000000001,4,2010-11-11 15:49:00,29,1,12.506200000000002
633,13264.0,722.5600000000001,1,2010-09-23 12:42:00,78,3,7.225600000000001
634,13266.0,2300.78,7,2010-10-22 12:13:00,49,2,23.007800000000003
637,13270.0,590.0,1,2010-12-08 14:53:00,2,3,5.9
638,13274.0,360.85,1,2010-10-26 13:48:00,45,3,3.6085000000000003
639,13275.0,241.66,2,2010-11-21 12:09:00,19,3,2.4166
640,13276.0,1348.33,3,2010-11-07 14:17:00,33,1,13.4833
641,13277.0,264.9,3,2010-11-24 15:34:00,16,3,2.6489999999999996
642,13278.0,893.12,3,2010-11-05 11:42:00,35,1,8.9312
643,13280.0,1507.77,4,2010-11-25 14:51:00,15,1,15.0777
644,13281.0,350.85,1,2010-09-26 16:03:00,75,3,3.5085
645,13282.0,181.05,1,2010-10-29 14:11:00,42,3,1.8105000000000002
646,13283.0,279.7,2,2010-05-21 13:56:00,203,0,2.7969999999999997
647,13285.0,655.47,2,2010-04-18 13:38:00,236,0,6.5547
648,13286.0,734.91,1,2010-04-18 15:35:00,236,0,7.3491
649,13287.0,781.59,3,2010-04-15 15:26:00,239,0,7.8159
650,13288.0,927.61,5,2010-09-22 16:32:00,79,1,9.2761
651,13289.0,307.95,1,2009-12-16 11:53:00,359,0,3.0795
652,13290.0,208.63,1,2010-09-27 16:29:00,74,3,2.0863
653,13291.0,2959.73,10,2010-10-21 19:01:00,50,2,29.5973
654,13292.0,415.57,3,2010-10-20 13:15:00,51,3,4.1556999999999995
655,13293.0,1192.94,6,2010-11-12 13:28:00,28,1,11.929400000000001
656,13294.0,815.79,1,2010-03-03 12:54:00,282,0,8.1579
657,13295.0,900.77,3,2010-11-28 14:14:00,12,1,9.0077
658,13296.0,705.11,5,2010-10-12 12:41:00,59,1,7.0511
659,13297.0,2278.77,3,2010-11-19 13:49:00,21,1,22.7877
660,13299.0,1076.2,2,2010-10-12 10:53:00,59,3,10.762
661,13300.0,913.62,2,2010-11-16 17:10:00,24,3,9.1362
662,13302.0,95.45,1,2010-07-01 12:32:00,162,0,0.9545
663,13303.0,61.72,1,2010-11-04 14:55:00,36,3,0.6172
664,13304.0,917.57,3,2010-09-10 10:09:00,91,1,9.1757
665,13305.0,1753.85,7,2010-12-02 12:10:00,8,2,17.5385
666,13306.0,53.65,1,2010-10-05 14:55:00,66,3,0.5365
667,13307.0,258.34,2,2010-08-09 12:56:00,123,3,2.5833999999999997
668,13308.0,284.86,1,2010-04-22 09:22:00,232,0,2.8486000000000002
669,13309.0,249.58,1,2010-11-12 12:10:00,28,3,2.4958
670,13310.0,409.17,2,2010-11-24 09:14:00,16,3,4.0917
671,13312.0,124.75,1,2010-09-14 14:36:00,87,3,1.2475
672,13313.0,1890.0,7,2010-08-17 11:45:00,115,2,18.9
673,13315.0,310.26,1,2010-01-19 15:34:00,325,0,3.1026
677,13320.0,679.4,2,2010-10-01 14:59:00,70,3,6.794
678,13324.0,3391.52,8,2010-10-07 12:44:00,64,2,33.9152
679,13326.0,281.76,1,2010-10-03 16:00:00,68,3,2.8176
682,13330.0,1665.25,3,2010-09-10 14:12:00,91,1,16.6525
683,13331.0,262.4,1,2010-11-03 08:04:00,37,3,2.6239999999999997
684,13333.0,1015.74,3,2010-10-24 13:24:00,47,1,10.1574
685,13334.0,2726.93,2,2010-06-21 13:52:00,172,1,27.269299999999998
686,13337.0,1575.26,1,2010-06-11 13:27:00,182,0,15.7526
687,13338.0,1958.6,3,2010-06-16 10:23:00,177,1,19.586
689,13346.0,299.4,6,2010-09-03 11:41:00,98,1,2.9939999999999998
690,13357.0,3228.41,4,2010-08-02 14:02:00,130,2,32.284099999999995
691,13359.0,603.75,1,2010-11-01 15:05:00,39,3,6.0375
692,13360.0,1553.65,4,2010-10-04 12:37:00,67,1,15.5365
693,13361.0,1450.5,2,2010-08-24 14:56:00,108,1,14.505
694,13362.0,2303.33,3,2010-11-26 16:38:00,14,1,23.0333
695,13363.0,731.36,1,2010-10-26 11:07:00,45,3,7.3136
696,13367.0,510.20000000000005,1,2010-10-04 10:00:00,67,3,5.102
697,13368.0,498.1,2,2010-10-21 09:43:00,50,3,4.981
698,13369.0,308.28000000000003,1,2010-12-09 11:30:00,1,3,3.0828
699,13370.0,754.87,1,2010-12-03 10:26:00,7,3,7.5487
700,13371.0,2297.66,2,2010-07-22 17:33:00,141,1,22.976599999999998
702,13374.0,422.8,2,2010-10-21 10:04:00,50,3,4.228
703,13375.0,1013.58,1,2010-09-21 08:12:00,80,3,10.1358
704,13377.0,1552.88,2,2010-11-08 12:20:00,32,1,15.5288
705,13380.0,62.4,1,2010-10-03 10:18:00,68,3,0.624
707,13382.0,1164.59,4,2010-10-07 09:28:00,64,1,11.6459
708,13383.0,305.28000000000003,1,2010-06-14 11:45:00,179,0,3.0528000000000004
709,13384.0,2528.9,4,2010-11-14 13:13:00,26,2,25.289
710,13386.0,835.46,2,2010-10-21 12:52:00,50,3,8.3546
711,13387.0,189.44,1,2010-10-18 14:07:00,53,3,1.8944
712,13388.0,508.55,1,2010-04-15 10:18:00,239,0,5.0855
713,13392.0,91.14,1,2010-01-31 13:34:00,313,0,0.9114
714,13393.0,1131.45,4,2010-05-05 09:34:00,219,0,11.3145
716,13395.0,872.51,2,2010-11-04 14:00:00,36,3,8.7251
717,13397.0,1647.74,5,2010-09-28 13:10:00,73,1,16.4774
718,13398.0,213.0,1,2010-09-17 09:34:00,84,3,2.13
719,13399.0,275.4,3,2010-09-01 13:59:00,100,3,2.7539999999999996
720,13400.0,310.83,1,2010-05-06 09:00:00,218,0,3.1083
721,13402.0,913.9000000000001,3,2010-12-02 17:12:00,8,1,9.139000000000001
722,13403.0,154.5,2,2010-11-17 11:38:00,23,3,1.545
723,13405.0,641.36,3,2010-08-15 13:28:00,117,3,6.4136
724,13406.0,568.92,2,2010-10-08 14:44:00,63,3,5.6892
725,13407.0,2244.7,3,2010-05-10 12:41:00,214,1,22.447
727,13410.0,1198.9,4,2010-11-11 16:45:00,29,1,11.989
728,13412.0,487.34999999999997,1,2010-03-29 16:28:00,256,0,4.8735
729,13413.0,429.44,6,2010-03-10 12:17:00,275,0,4.2943999999999996
730,13414.0,1103.64,3,2010-09-02 16:55:00,99,1,11.0364
731,13415.0,800.67,4,2010-08-24 11:38:00,108,1,8.0067
732,13416.0,228.3,1,2009-12-03 13:02:00,372,0,2.283
733,13417.0,1028.66,4,2010-06-10 10:05:00,183,1,10.2866
735,13421.0,2252.04,6,2010-10-29 17:17:00,42,2,22.5204
736,13423.0,217.03,1,2010-10-07 09:02:00,64,3,2.1703
737,13424.0,572.77,1,2010-09-16 10:49:00,85,3,5.7277
738,13425.0,1779.42,2,2010-07-19 12:56:00,144,1,17.7942
740,13427.0,423.93,3,2010-08-19 11:45:00,113,3,4.2393
741,13428.0,281.51,2,2010-07-13 13:33:00,150,3,2.8150999999999997
742,13431.0,2047.14,6,2010-10-29 14:09:00,42,2,20.471400000000003
743,13432.0,439.1,2,2010-05-17 13:18:00,207,0,4.391
744,13433.0,658.3199999999999,4,2010-07-26 16:55:00,137,1,6.5832
745,13434.0,1132.6200000000001,3,2010-11-19 15:09:00,21,1,11.326200000000002
746,13435.0,665.34,2,2010-11-28 13:51:00,12,3,6.6534
747,13438.0,46.5,1,2010-06-10 18:46:00,183,0,0.465
748,13439.0,702.9,2,2010-11-16 15:24:00,24,3,7.029
749,13440.0,1295.25,7,2010-10-12 13:11:00,59,1,12.9525
750,13441.0,424.26,1,2010-10-04 10:38:00,67,3,4.2425999999999995
751,13442.0,419.87,3,2010-02-10 14:03:00,303,0,4.1987
752,13443.0,1280.16,6,2010-09-17 12:31:00,84,1,12.8016
753,13444.0,631.6800000000001,2,2010-11-30 13:02:00,10,3,6.316800000000001
754,13445.0,241.89999999999998,1,2010-03-23 15:34:00,262,0,2.4189999999999996
757,13450.0,2076.32,7,2010-11-30 13:20:00,10,2,20.7632
759,13452.0,139.8,1,2010-08-24 09:53:00,108,3,1.3980000000000001
760,13453.0,424.71,1,2010-11-02 13:23:00,38,3,4.2471
761,13454.0,219.87,1,2010-03-08 14:40:00,277,0,2.1987
762,13455.0,1847.59,5,2010-12-08 13:11:00,2,1,18.4759
763,13457.0,148.22,2,2010-01-20 08:48:00,324,0,1.4822
764,13458.0,2312.7,2,2010-11-25 15:02:00,15,1,23.127
765,13459.0,1160.4099999999999,2,2010-03-25 10:24:00,260,0,11.604099999999999
766,13461.0,2715.0,3,2010-10-28 17:53:00,43,2,27.15
767,13462.0,1002.35,4,2010-10-25 10:00:00,46,1,10.0235
768,13464.0,2422.96,5,2010-11-10 12:24:00,30,2,24.2296
769,13465.0,931.12,2,2010-09-19 15:13:00,82,3,9.3112
770,13466.0,705.45,4,2010-10-27 12:50:00,44,1,7.054500000000001
772,13469.0,82.4,1,2010-02-24 15:03:00,289,0,0.8240000000000001
773,13472.0,592.24,2,2010-09-02 09:41:00,99,3,5.9224
774,13473.0,2235.12,6,2010-05-14 10:47:00,210,2,22.3512
775,13474.0,434.2,2,2010-09-22 09:21:00,79,3,4.342
776,13476.0,823.0,3,2010-10-29 08:24:00,42,3,8.23
777,13477.0,1379.59,5,2010-09-10 09:08:00,91,1,13.7959
778,13478.0,2215.78,5,2010-08-27 13:23:00,105,2,22.1578
779,13479.0,550.42,2,2010-09-13 13:29:00,88,3,5.5042
780,13480.0,627.82,2,2010-10-19 11:53:00,52,3,6.278200000000001
781,13481.0,2026.28,6,2010-11-30 10:32:00,10,2,20.2628
782,13482.0,151.45,1,2010-03-22 10:31:00,263,0,1.5145
783,13484.0,476.92,2,2010-11-21 13:48:00,19,3,4.7692000000000005
784,13485.0,2564.98,10,2010-11-28 11:04:00,12,2,25.6498
785,13487.0,271.47,2,2010-07-22 10:41:00,141,3,2.7147
787,13490.0,154.25,1,2010-02-23 14:48:00,290,0,1.5425
789,13495.0,3329.39,6,2010-12-06 15:14:00,4,2,33.2939
790,13497.0,972.28,5,2010-12-06 11:37:00,4,1,9.7228
791,13498.0,327.38,1,2009-12-09 15:26:00,366,0,3.2738
792,13500.0,299.53,1,2010-11-03 13:16:00,37,3,2.9953
793,13501.0,1544.79,2,2010-08-10 13:01:00,122,1,15.447899999999999
794,13502.0,488.5,2,2010-10-20 10:15:00,51,3,4.885
795,13503.0,1688.54,5,2010-08-17 13:17:00,115,1,16.8854
796,13506.0,1180.68,4,2010-12-05 12:15:00,5,1,11.8068
797,13508.0,176.07999999999998,1,2010-03-07 11:58:00,278,0,1.7608
798,13509.0,135.0,1,2010-07-20 12:10:00,143,3,1.35
799,13510.0,2766.73,7,2010-11-29 12:26:00,11,2,27.6673
800,13511.0,282.76,1,2010-02-01 12:10:00,312,0,2.8276
801,13512.0,462.18,3,2010-11-17 14:55:00,23,3,4.6218
802,13513.0,619.49,2,2010-09-24 16:25:00,77,3,6.1949000000000005
803,13514.0,663.7,3,2010-10-07 12:10:00,64,3,6.6370000000000005
804,13515.0,374.7,2,2010-09-16 15:07:00,85,3,3.747
805,13516.0,295.85,1,2010-10-18 08:52:00,53,3,2.9585000000000004
806,13519.0,220.46,1,2010-09-23 11:45:00,78,3,2.2046
807,13520.0,3285.05,6,2010-12-03 10:36:00,7,2,32.850500000000004
808,13523.0,1136.64,2,2010-12-08 14:22:00,2,1,11.3664
809,13526.0,1182.0,2,2009-12-01 13:13:00,374,0,11.82
810,13527.0,2396.23,5,2010-10-17 12:52:00,54,2,23.9623
811,13530.0,402.97999999999996,1,2010-03-15 14:10:00,270,0,4.0298
812,13531.0,1254.72,5,2010-12-08 15:03:00,2,1,12.5472
813,13534.0,1850.82,10,2010-11-25 15:54:00,15,2,18.5082
814,13535.0,89.5,1,2010-11-02 11:49:00,38,3,0.895
815,13537.0,717.85,2,2010-10-10 12:45:00,61,3,7.1785000000000005
816,13538.0,1831.88,5,2010-11-08 14:19:00,32,1,18.3188
817,13539.0,938.02,4,2010-10-15 09:15:00,56,1,9.3802
818,13540.0,632.39,3,2010-08-29 14:20:00,103,3,6.3239
819,13541.0,785.25,2,2010-10-08 16:37:00,63,3,7.8525
821,13543.0,1439.6100000000001,2,2010-03-15 13:34:00,270,0,14.3961
822,13544.0,537.59,4,2010-10-24 11:25:00,47,1,5.375900000000001
823,13545.0,374.64,2,2010-11-14 11:27:00,26,3,3.7464
824,13546.0,465.15,2,2010-11-22 17:33:00,18,3,4.6514999999999995
825,13547.0,175.53,1,2010-10-27 14:14:00,44,3,1.7553
826,13548.0,226.57999999999998,1,2010-08-25 13:44:00,107,3,2.2658
827,13549.0,87.6,1,2010-11-17 12:17:00,23,3,0.8759999999999999
828,13550.0,349.51,1,2010-11-21 15:24:00,19,3,3.4951
829,13551.0,152.39999999999998,1,2010-02-11 15:01:00,302,0,1.5239999999999998
830,13552.0,3238.85,10,2010-10-07 12:30:00,64,2,32.3885
831,13553.0,517.8,1,2010-02-03 12:21:00,310,0,5.178
832,13554.0,1638.28,7,2010-11-24 15:05:00,16,2,16.3828
834,13556.0,200.82,2,2010-10-06 16:44:00,65,3,2.0082
835,13557.0,2448.2,11,2010-10-20 14:06:00,51,2,24.482
836,13559.0,990.0,2,2010-07-15 09:52:00,148,3,9.9
837,13561.0,1678.86,10,2010-11-07 14:28:00,33,2,16.7886
838,13562.0,3038.85,5,2010-11-03 10:43:00,37,2,30.3885
840,13565.0,174.57999999999998,1,2010-10-24 15:51:00,47,3,1.7457999999999998
841,13566.0,833.41,3,2010-10-01 12:27:00,70,1,8.3341
842,13567.0,1083.69,4,2010-10-07 12:51:00,64,1,10.8369
843,13569.0,520.03,3,2010-12-07 12:29:00,3,3,5.2002999999999995
845,13573.0,622.07,4,2010-11-25 15:01:00,15,1,6.220700000000001
846,13574.0,421.25,1,2010-10-24 13:28:00,47,3,4.2125
848,13577.0,1801.68,7,2010-11-22 08:11:00,18,2,18.0168
849,13578.0,147.66,1,2010-10-26 13:44:00,45,3,1.4766
850,13579.0,1072.0,4,2010-12-05 16:10:00,5,1,10.72
851,13580.0,107.75,1,2010-10-29 15:01:00,42,3,1.0775
852,13581.0,162.53,1,2010-10-21 16:30:00,50,3,1.6253
853,13582.0,241.68,2,2010-11-15 11:34:00,25,3,2.4168000000000003
854,13583.0,664.001,1,2010-01-29 13:53:00,315,0,6.64001
855,13584.0,250.05,2,2010-07-29 13:36:00,134,3,2.5005
856,13585.0,684.54,3,2010-06-27 12:33:00,166,0,6.8454
857,13586.0,131.53,1,2010-06-16 13:47:00,177,0,1.3153
858,13587.0,961.1,3,2010-09-16 13:52:00,85,1,9.611
859,13589.0,741.09,4,2010-09-16 13:29:00,85,1,7.410900000000001
861,13591.0,976.8100000000001,4,2010-09-30 08:59:00,71,1,9.7681
862,13593.0,3486.61,9,2010-11-17 13:11:00,23,2,34.8661
863,13594.0,136.35000000000002,1,2010-08-11 10:23:00,121,3,1.3635000000000002
864,13595.0,818.22,3,2010-07-11 12:36:00,152,3,8.1822
865,13597.0,396.71,2,2010-11-04 14:54:00,36,3,3.9671
866,13598.0,609.42,4,2010-08-01 13:21:00,131,1,6.0942
868,13600.0,298.9,1,2010-03-15 17:16:00,270,0,2.989
869,13601.0,491.82,2,2010-11-12 15:20:00,28,3,4.9182
870,13602.0,596.28,3,2010-11-23 12:14:00,17,3,5.9628
871,13604.0,717.62,1,2010-02-19 12:02:00,294,0,7.1762
872,13605.0,522.67,2,2010-11-17 17:16:00,23,3,5.226699999999999
873,13607.0,400.3,1,2010-11-02 11:48:00,38,3,4.003
874,13608.0,236.2,1,2010-06-17 12:28:00,176,0,2.362
875,13609.0,167.35,1,2010-04-25 13:26:00,229,0,1.6735
876,13610.0,1044.0,7,2010-11-17 15:31:00,23,1,10.44
877,13611.0,2147.73,7,2010-11-30 16:26:00,10,2,21.4773
878,13612.0,818.29,1,2010-03-17 12:14:00,268,0,8.1829
879,13613.0,1039.8500000000001,5,2010-09-13 12:01:00,88,1,10.398500000000002
880,13614.0,748.73,2,2010-11-11 12:20:00,29,3,7.4873
