,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
4219,18156.0,206.23000000000002,1,2010-12-05 12:29:00,5,3,2.0623
4221,18160.0,365.82,1,2010-11-18 16:33:00,22,3,3.6582
4222,18161.0,184.41,1,2010-11-25 15:55:00,15,3,1.8441
4237,18182.0,291.13,1,2010-09-02 14:25:00,99,3,2.9112999999999998
4243,18191.0,321.59999999999997,1,2010-08-19 17:42:00,113,3,3.2159999999999997
4244,18193.0,963.59,2,2010-11-24 12:25:00,16,3,9.6359
4246,18195.0,101.16,1,2010-11-17 15:03:00,23,3,1.0116
4247,18196.0,775.18,2,2010-08-25 15:31:00,107,3,7.751799999999999
4251,18203.0,344.0,3,2010-11-23 12:25:00,17,3,3.44
4253,18207.0,544.47,1,2010-07-28 14:26:00,135,3,5.4447
4255,18210.0,147.45,1,2010-11-22 09:39:00,18,3,1.4745
4259,18217.0,323.29,2,2010-07-14 12:27:00,149,3,3.2329000000000003
4263,18221.0,383.33,1,2010-11-14 15:46:00,26,3,3.8333
4267,18227.0,295.0,1,2010-08-12 16:45:00,120,3,2.95
4273,18238.0,270.92,1,2010-07-12 12:51:00,151,3,2.7092
4274,18239.0,588.75,2,2010-12-02 17:48:00,8,3,5.8875
4277,18243.0,515.78,1,2010-10-21 14:29:00,50,3,5.1578
4278,18244.0,568.64,2,2010-10-05 11:15:00,66,3,5.6864
4286,18255.0,199.85,1,2010-09-09 16:31:00,92,3,1.9985
4287,18256.0,110.7,1,2010-11-17 08:53:00,23,3,1.107
4292,18262.0,428.06,2,2010-11-11 13:30:00,29,3,4.2806
4293,18264.0,603.25,1,2010-07-29 10:02:00,134,3,6.0325
4294,18266.0,251.1,1,2010-10-01 15:33:00,70,3,2.511
4297,18269.0,168.6,1,2010-12-08 13:53:00,2,3,1.686
4298,18270.0,161.4,1,2010-10-03 10:49:00,68,3,1.614
4305,18278.0,240.3,1,2010-10-31 12:13:00,40,3,2.403
4307,18280.0,307.55,1,2010-11-10 15:51:00,30,3,3.0755
4310,18284.0,461.68,1,2010-10-04 11:33:00,67,3,4.6168000000000005
